101781;220201;Świetlica Szpitala Specjalistycznego im. J.K.Łukowicza|Chojnice|Leśna 10 |89-600 Chojnice;53.6944002 17.5569252;53.712417 17.548219;ROOFTOP;Leśna 10, Chojnice, Poland;street_address/
101782;220201;Dom Pomocy Społecznej|Chojnice|Leśna 12 |89-600 Chojnice;53.6944002 17.5569252;53.711656 17.5504429;ROOFTOP;Leśna 12, 89-600 Chojnice, Poland;street_address/
101783;220201;Świetlica Aresztu Śledczego|Chojnice|Pietruszkowa 4 |89-600 Chojnice;53.6944002 17.5569252;53.697463 17.557993;ROOFTOP;Pietruszkowa 4, 89-620 Chojnice, Poland;street_address/
101784;220202;Centrum Kultury i Biblioteki im. Jana Karnowskiego w Brusach|Brusy|ul. Dworcowa 18 |89-632 Brusy;53.88655 17.71915;53.884441 17.726135;ROOFTOP;Dworcowa 18, 89-632 Brusy, Poland;street_address/
101785;220202;Gimnazjum w Brusach|Brusy|ul. Ogrodowa 2 |89-632 Brusy;53.88655 17.71915;53.883439 17.718843;ROOFTOP;Ogrodowa 2, 89-632 Brusy, Poland;street_address/
101786;220202;Gimnazjum w Brusach|Brusy|ul. Ogrodowa 2 |89-632 Brusy;53.88655 17.71915;53.883439 17.718843;CX;CX;CX
101787;220202;Ochotnicza Straż Pożarna w Brusach|Brusy|ul. Gdańska 1B |89-632 Brusy;53.88655 17.71915;53.8834456 17.7163098;ROOFTOP;Gdańska 1B, 89-632 Brusy, Poland;premise/
101788;220202;Szkoła Podstawowa im. Jana Pawła II w Brusach|Brusy|ul. Ogrodowa 2 |89-632 Brusy;53.88655 17.71915;53.883439 17.718843;CX;CX;CX
101789;220202;Urząd Miejski w Brusach|Brusy|ul. Na Zaborach 1 |89-632 Brusy;53.88655 17.71915;53.883984 17.7258849;ROOFTOP;Na Zaborach 1, 89-632 Brusy, Poland;street_address/
101790;220202;Szkoła Podstawowa im. Kard. St. Wyszyńskiego w Leśnie|Leśno|ul. Kard. St. Wyszyńskiego 15 |89-634 Leśno;53.9494691 17.6998329;53.9482917 17.7024842;RANGE_INTERPOLATED;Kard. Stefana Wyszyńskiego 15, Leśno, Poland;street_address/
101791;220202;Szkoła Podstawowa w Lubni|Lubnia|ul. Szkolna 13 |89-632 Brusy;53.88655 17.71915;53.926482 17.754316;ROOFTOP;Szkolna 13, 89-632 Lubnia, Poland;street_address/
101792;220202;Szkoła Podstawowa w Zalesiu|Zalesie|Gdańska 26 |89-632 Brusy;53.88655 17.71915;53.922106 17.730064;ROOFTOP;Gdańska 26, 89-632 Zalesie, Poland;street_address/
101793;220202;Szkoła Podstawowa w Kosobudach|Kosobudy|ul. Szkolna 20 |89-632 Brusy;53.88655 17.71915;53.876501 17.758501;ROOFTOP;Szkolna 20, 89-632 Kosobudy, Poland;street_address/
101794;220202;Szkoła Podstawowa w Męcikale|Męcikał|Szkolna 7 |89-632 Brusy;53.88655 17.71915;53.818656 17.6634569;ROOFTOP;Szkolna 7, 89-632 Męcikał, Poland;street_address/
101795;220202;Szkoła Podstawowa im. Stanisława Sikorskiego w Wielkich Chełmach|Wielkie Chełmy| 35 |89-632 Brusy;53.88655 17.71915;53.882159 17.632841;ROOFTOP;Wielkie Chełmy 35, 89-632 Wielkie Chełmy, Poland;street_address/
101796;220202;Szkoła Podstawowa im. Bł.Ks.Józefa Jankowskiego w Czyczkowach|Czyczkowy|Główna 46 |89-632 Brusy;53.88655 17.71915;53.8713647 17.6757368;ROOFTOP;Główna 46, 89-632 Czyczkowy, Poland;street_address/
101797;220203;Wiejski Dom Kultury w Swornegaciach|Swornegacie|ul. Mestwina 10 |89-608 Swornegacie;53.8610463 17.5279497;53.7848236 20.52897;APPROXIMATE;Poland;postal_code_prefix/postal_code
101798;220203;Zespół Szkół w Charzykowach|Charzykowy|ul. Szkolna 1 |89-606 Charzykowy;53.736294 17.5114867;53.7355985 17.5120916;RANGE_INTERPOLATED;Szkolna 1, 89-606 Charzykowy, Poland;street_address/
101799;220203;Świetlica Wiejska w Chojniczkach|Chojniczki|ul. Chojnicka 76 |89-606 Charzykowy;53.736294 17.5114867;53.740835 17.545111;ROOFTOP;Chojnicka 76, 89-606 Chojniczki, Poland;street_address/
101800;220203;Świetlica Wiejska w Kłodawie|Kłodawa| 4 |89-632 Brusy;53.88655 17.71915;53.7459174 17.6356276;ROOFTOP;Kłodawa 4, 89-632 Kłodawa, Poland;street_address/
101801;220203;Świetlica Wiejska w Krojantach|Krojanty|ul. 18 Pułku Ułanów Pomorskich 11 |89-641 Nowa Cerkiew;53.8368586 18.6590983;53.7268579 17.6262485;GEOMETRIC_CENTER;18 Pułku Ułanów Pomorskich, 89-620 Krojanty, Poland;route/
